NodeNumber,xPos,yPos,zPos
2024881,3.4405798e+03,3.2763998e+02,4.7009998e+02
2024882,3.4408098e+03,3.2744000e+02,4.5500998e+02
2024883,3.4408999e+03,3.2769000e+02,4.3991000e+02
2024884,3.4550598e+03,3.2872000e+02,5.1864996e+02
2024885,3.4559199e+03,3.2772998e+02,5.0360999e+02
2024886,3.4565300e+03,3.2697000e+02,4.8853998e+02
2024887,3.4568999e+03,3.2641000e+02,4.7344998e+02
2024888,3.4571299e+03,3.2622000e+02,4.5835999e+02
2024889,3.4572300e+03,3.2648999e+02,4.4325998e+02
2024890,3.4713699e+03,3.2747000e+02,5.2201001e+02
2024891,3.4722300e+03,3.2648999e+02,5.0695999e+02
2024892,3.4728398e+03,3.2572998e+02,4.9188998e+02
2024893,3.4732100e+03,3.2516998e+02,4.7681000e+02
2024894,3.4734399e+03,3.2498999e+02,4.6170999e+02
2024895,3.4735400e+03,3.2525998e+02,4.4660999e+02
2024896,3.4726599e+03,3.2560999e+02,4.2044998e+02
2024897,3.4569099e+03,3.2547998e+02,4.1838000e+02
2024898,3.4410598e+03,3.2644000e+02,4.1762000e+02
2024899,3.4252998e+03,3.2832001e+02,4.1784998e+02
2024900,3.4098398e+03,3.3203998e+02,4.1795999e+02
2024901,3.3943799e+03,3.3578000e+02,4.1809000e+02
2024902,3.3789399e+03,3.3950998e+02,4.1820999e+02
2024903,3.3620000e+03,3.4464999e+02,4.1610999e+02
2024904,3.3462700e+03,3.4845999e+02,4.1634998e+02
2024905,3.3304099e+03,3.5229999e+02,4.1651999e+02
2024906,3.3147000e+03,3.5614999e+02,4.1706000e+02
2024907,3.2990400e+03,3.6003000e+02,4.1756998e+02
2024908,3.2836599e+03,3.6495999e+02,4.1788000e+02
2024909,3.2683999e+03,3.7020999e+02,4.1797998e+02
2024910,3.2537900e+03,3.7647000e+02,4.1723999e+02
2024911,3.2400300e+03,3.8441998e+02,4.1539999e+02
2024912,3.2338899e+03,3.8878998e+02,4.1288000e+02
2024913,3.2225598e+03,3.9660999e+02,4.1141000e+02
2024914,3.2255200e+03,4.3456000e+02,3.8203998e+02
2024915,3.2366599e+03,4.5350000e+02,3.8775998e+02
2024916,3.2428298e+03,4.6188998e+02,3.9131000e+02
2024917,3.2373398e+03,4.2535999e+02,3.8734000e+02
2024918,3.2485300e+03,4.4429999e+02,3.9291000e+02
2024919,3.2546399e+03,4.5269000e+02,3.9562000e+02
2024920,3.4730999e+03,3.2545999e+02,4.3353000e+02
2024921,3.4570698e+03,3.2598999e+02,4.3081998e+02
2024922,3.4409900e+03,3.2707001e+02,4.2876999e+02
2024923,3.4249399e+03,3.2862000e+02,4.2719998e+02
2024924,3.5258999e+03,3.8610001e+02,4.1072000e+02
2024925,3.5376399e+03,3.7548999e+02,4.1356998e+02
2024926,3.5509900e+03,3.6697998e+02,4.1644000e+02
2024927,3.6126399e+03,3.5760001e+02,4.2734998e+02
2024928,3.6280598e+03,3.6173999e+02,4.2959998e+02
2024929,3.6426399e+03,3.6831998e+02,4.3137000e+02
2024930,3.6559800e+03,3.7720999e+02,4.3278998e+02
2024931,3.6677400e+03,3.8816000e+02,4.3373999e+02
2024932,3.5655498e+03,3.6081998e+02,4.1937000e+02
2024933,3.5809600e+03,3.5714999e+02,4.2225000e+02
2024934,3.5968198e+03,3.5606998e+02,4.2494000e+02
2024935,3.6776099e+03,4.0085001e+02,4.3506000e+02
2024936,3.5274099e+03,3.7178000e+02,4.1073999e+02
2024937,3.5399700e+03,3.6456000e+02,4.1363998e+02
2024938,3.5535798e+03,3.5875000e+02,4.1663000e+02
2024939,3.6430100e+03,3.5873999e+02,4.3279999e+02
2024940,3.6566199e+03,3.6450000e+02,4.3478000e+02
2024941,3.6691699e+03,3.7164999e+02,4.3644998e+02
2024942,3.6804299e+03,3.7995999e+02,4.3787000e+02
2024943,3.5289299e+03,3.5744998e+02,4.1073999e+02
2024944,3.5422900e+03,3.5363000e+02,4.1375998e+02
2024945,3.5561699e+03,3.5050998e+02,4.1681000e+02
2024946,3.6433699e+03,3.4916998e+02,4.3425998e+02
2024947,3.6572600e+03,3.5179999e+02,4.3673999e+02
2024948,3.6706199e+03,3.5513000e+02,4.3913998e+02
2024949,3.6833198e+03,3.5903998e+02,4.4138000e+02
2024950,3.7716299e+03,3.3235999e+02,5.8781000e+02
2024951,3.7668198e+03,3.2432999e+02,5.8026001e+02
2024952,3.7679399e+03,3.2454999e+02,4.6491998e+02
2024953,3.7668398e+03,3.2231000e+02,5.5713000e+02
2024954,3.7672700e+03,3.2153000e+02,5.3097998e+02
2024955,3.7672998e+03,3.2175000e+02,5.1222998e+02
2024956,3.7678298e+03,3.2291998e+02,4.9353000e+02
2024957,3.7674299e+03,3.2394000e+02,4.7953000e+02
2024958,3.6981199e+03,3.5853000e+02,4.4464999e+02
2024959,3.6952500e+03,3.7944000e+02,4.4104999e+02
2024960,3.6924199e+03,4.0032999e+02,4.3728998e+02
2024961,3.7129399e+03,3.5800998e+02,4.4784000e+02
2024962,3.7100698e+03,3.7891998e+02,4.4423999e+02
2024963,3.7072200e+03,3.9981998e+02,4.4054999e+02
2024964,3.7277600e+03,3.5748999e+02,4.4998999e+02
2024965,3.7248799e+03,3.7841000e+02,4.4644000e+02
2024966,3.7220200e+03,3.9931000e+02,4.4278000e+02
2024967,3.7422800e+03,3.5703998e+02,4.5139999e+02
2024968,3.7394099e+03,3.7794998e+02,4.4881000e+02
2024969,3.7365598e+03,3.9884000e+02,4.4512000e+02
2024970,3.7602300e+03,3.3548999e+02,4.5556998e+02
2024971,3.7751399e+03,3.3481000e+02,4.5388000e+02
2024972,3.7619600e+03,3.5306000e+02,5.8688000e+02
2024973,3.7455999e+03,3.5288000e+02,5.8469000e+02
2024974,3.7783198e+03,3.5323999e+02,5.9007001e+02
2024975,3.7673699e+03,3.7331998e+02,5.8789001e+02
2024976,3.7496699e+03,3.7257999e+02,5.8570001e+02
2024977,3.7850798e+03,3.7404999e+02,5.9208002e+02
2024978,3.7728799e+03,3.9359000e+02,5.8920001e+02
2024979,3.7537400e+03,3.9226999e+02,5.8670996e+02
2024980,3.7292800e+03,3.5117999e+02,5.8223999e+02
2024981,3.7136199e+03,3.5164999e+02,5.7926996e+02
2024982,3.6989099e+03,3.5203998e+02,5.7639996e+02
2024983,3.6828999e+03,3.5259000e+02,5.7232001e+02
2024984,3.6678799e+03,3.5303998e+02,5.6842999e+02
2024985,3.6523899e+03,3.5344000e+02,5.6439996e+02
2024986,3.6369099e+03,3.5384000e+02,5.6139001e+02
2024987,3.6214500e+03,3.5423999e+02,5.5837000e+02
2024988,3.6060100e+03,3.5463998e+02,5.5538000e+02
2024989,3.5905698e+03,3.5504999e+02,5.5237000e+02
2024990,3.5751399e+03,3.5545999e+02,5.4937000e+02
2024991,3.5597200e+03,3.5585999e+02,5.4637000e+02
2024992,3.5442998e+03,3.5628000e+02,5.4337000e+02
2024993,3.5288899e+03,3.5669000e+02,5.4037000e+02
2024994,3.5134900e+03,3.5712000e+02,5.3738000e+02
2024995,3.4980200e+03,3.5754999e+02,5.3538000e+02
2024996,3.4826199e+03,3.5800000e+02,5.3333997e+02
2024997,3.4672300e+03,3.5825000e+02,5.3120001e+02
2024998,3.4518198e+03,3.5856000e+02,5.2808002e+02
2024999,3.4363999e+03,3.5931998e+02,5.2509998e+02
2025000,3.4209900e+03,3.6085001e+02,5.2239001e+02
2025001,3.4056299e+03,3.6291000e+02,5.1983002e+02
2025002,3.3902300e+03,3.6520999e+02,5.1704999e+02
2025003,3.7325999e+03,3.6881000e+02,5.8308997e+02
2025004,3.7169399e+03,3.6947000e+02,5.8013000e+02
2025005,3.7024399e+03,3.7010999e+02,5.7738000e+02
2025006,3.6862000e+03,3.7094000e+02,5.7331000e+02
2025007,3.6712800e+03,3.7164999e+02,5.6947998e+02
2025008,3.6558198e+03,3.7228998e+02,5.6551996e+02
2025009,3.6403298e+03,3.7291998e+02,5.6257001e+02
2025010,3.6248599e+03,3.7356000e+02,5.5958997e+02
2025011,3.6094099e+03,3.7419998e+02,5.5662000e+02
2025012,3.5939800e+03,3.7485001e+02,5.5366998e+02
2025013,3.5785498e+03,3.7550000e+02,5.5071997e+02
2025014,3.5631299e+03,3.7614999e+02,5.4776001e+02
2025015,3.5477100e+03,3.7681000e+02,5.4482001e+02
2025016,3.5323098e+03,3.7745999e+02,5.4187000e+02
2025017,3.5169199e+03,3.7813000e+02,5.3992999e+02
2025018,3.5014399e+03,3.7881998e+02,5.3797998e+02
2025019,3.4860400e+03,3.7950998e+02,5.3601001e+02
2025020,3.4705000e+03,3.8003998e+02,5.3451001e+02
2025021,3.4550798e+03,3.8056998e+02,5.3177997e+02
2025022,3.4397500e+03,3.8150000e+02,5.2831000e+02
2025023,3.4243899e+03,3.8289999e+02,5.2522998e+02
2025024,3.4090100e+03,3.8464999e+02,5.2253998e+02
2025025,3.3935300e+03,3.8654999e+02,5.1970001e+02
2025026,3.7360300e+03,3.8644998e+02,5.8394000e+02
2025027,3.7204900e+03,3.8734000e+02,5.8103998e+02
2025028,3.7057300e+03,3.8822998e+02,5.7828998e+02
2025029,3.6896699e+03,3.8926999e+02,5.7431000e+02
2025030,3.6745698e+03,3.9020999e+02,5.7050000e+02
2025031,3.6591799e+03,3.9110001e+02,5.6660999e+02
2025032,3.6437100e+03,3.9197998e+02,5.6367999e+02
2025033,3.6282500e+03,3.9287000e+02,5.6076996e+02
2025034,3.6128198e+03,3.9375998e+02,5.5784998e+02
2025035,3.5973899e+03,3.9466000e+02,5.5495001e+02
2025036,3.5819600e+03,3.9554999e+02,5.5204999e+02
2025037,3.5665498e+03,3.9644998e+02,5.4914996e+02
2025038,3.5511199e+03,3.9735001e+02,5.4626001e+02
2025039,3.5357200e+03,3.9825000e+02,5.4338000e+02
2025040,3.5203298e+03,3.9916000e+02,5.4148999e+02
2025041,3.5048699e+03,4.0007999e+02,5.4057001e+02
2025042,3.4894099e+03,4.0097000e+02,5.3889996e+02
2025043,3.4738499e+03,4.0159000e+02,5.3810999e+02
2025044,3.4564399e+03,4.0172000e+02,5.3731000e+02
2025045,3.4428398e+03,4.0367999e+02,5.3326001e+02
2025046,3.4276199e+03,4.0492999e+02,5.2977997e+02
2025047,3.4121399e+03,4.0598999e+02,5.2641998e+02
2025048,3.3965000e+03,4.0787000e+02,5.2314996e+02
2025049,3.7550698e+03,4.0298999e+02,5.8717999e+02
2025050,3.7394700e+03,4.0406998e+02,5.8548999e+02
2025051,3.7241399e+03,4.0525998e+02,5.8203998e+02
2025052,3.7087300e+03,4.0641000e+02,5.7917999e+02
2025053,3.6933098e+03,4.0756998e+02,5.7533002e+02
2025054,3.6778899e+03,4.0872000e+02,5.7147998e+02
2025055,3.6624700e+03,4.0987000e+02,5.6764996e+02
2025056,3.6470498e+03,4.1101999e+02,5.6478998e+02
2025057,3.6316399e+03,4.1216998e+02,5.6194000e+02
2025058,3.6162200e+03,4.1331998e+02,5.5908002e+02
2025059,3.6007998e+03,4.1447000e+02,5.5622998e+02
2025060,3.5853899e+03,4.1562000e+02,5.5337000e+02
2025061,3.5699700e+03,4.1675998e+02,5.5051996e+02
2025062,3.5545598e+03,4.1791998e+02,5.4765997e+02
2025063,3.5391399e+03,4.1906000e+02,5.4583002e+02
2025064,3.5237100e+03,4.2019998e+02,5.4500000e+02
2025065,3.5082800e+03,4.2132999e+02,5.4413000e+02
2025066,3.4926599e+03,4.2231998e+02,5.4251001e+02
2025067,3.4800798e+03,4.2325000e+02,5.3970996e+02
2025068,3.4669800e+03,4.2413998e+02,5.3766998e+02
2025069,3.4543098e+03,4.2534998e+02,5.3502997e+02
2025070,3.4360300e+03,4.2672000e+02,5.3108002e+02
2025071,3.4177300e+03,4.2807999e+02,5.2651001e+02
2025072,3.4042998e+03,4.2907999e+02,5.2391998e+02
2025073,3.3818398e+03,4.2897000e+02,5.1937000e+02
2025074,3.7918699e+03,3.9485001e+02,5.9392999e+02
2025075,3.3760598e+03,3.6735999e+02,5.1489996e+02
2025076,3.3790698e+03,3.8760999e+02,5.1720001e+02
2025077,3.8895798e+03,3.5519000e+02,4.2878998e+02
2025078,3.8752898e+03,3.5382001e+02,4.3404999e+02
2025079,3.8741599e+03,3.8563998e+02,4.3453998e+02
2025080,3.8736899e+03,4.0241000e+02,4.3534000e+02
2025081,3.8610798e+03,3.5319998e+02,4.4079999e+02
2025082,3.8585598e+03,3.8662000e+02,4.3972000e+02
2025083,3.8582400e+03,4.0316998e+02,4.4297000e+02
2025084,3.8460598e+03,3.5278998e+02,4.4541000e+02
2025085,3.8443999e+03,3.7025998e+02,4.4462000e+02
2025086,3.8429600e+03,3.8769998e+02,4.4629999e+02
2025087,3.8420398e+03,4.0457999e+02,4.4839999e+02
2025088,3.8308198e+03,3.5279999e+02,4.4897000e+02
2025089,3.8288198e+03,3.7094998e+02,4.5013000e+02
2025090,3.8271899e+03,3.8900000e+02,4.5076999e+02
2025091,3.8254600e+03,4.0656998e+02,4.5232999e+02
2025092,3.8155398e+03,3.5332999e+02,4.5150998e+02
2025093,3.8132600e+03,3.7214999e+02,4.5147000e+02
2025094,3.8107898e+03,3.9088998e+02,4.5156000e+02
2025095,3.8086799e+03,4.0912000e+02,4.5472998e+02
2025096,3.8003999e+03,3.5422000e+02,4.5298999e+02
2025097,3.7973098e+03,3.7370999e+02,4.5234000e+02
2025098,3.7946499e+03,3.9332999e+02,4.5250000e+02
2025099,3.7918499e+03,4.1222998e+02,4.5559998e+02
2025100,3.7855498e+03,3.5529999e+02,4.5350998e+02
2025101,3.7821299e+03,3.7566998e+02,4.5403000e+02
2025102,3.7787998e+03,3.9597998e+02,4.5273999e+02
2025103,3.7750898e+03,4.1584998e+02,4.5489999e+02
2025104,3.7709800e+03,3.5644000e+02,4.5312000e+02
2025105,3.7672800e+03,3.7775000e+02,4.5188998e+02
2025106,3.7632500e+03,3.9898999e+02,4.5134000e+02
2025107,3.7585999e+03,4.1994000e+02,4.5272000e+02
2025108,3.7567500e+03,3.5769000e+02,4.5206998e+02
2025109,3.9029900e+03,3.5717999e+02,4.2438998e+02
2025110,3.9027100e+03,3.8379999e+02,4.2462000e+02
2025111,3.9027600e+03,4.0284000e+02,4.2562000e+02
2025112,3.8752000e+03,3.6970999e+02,4.3404999e+02
2025113,3.8883499e+03,3.8472998e+02,4.2959998e+02
2025114,3.8883398e+03,4.0260001e+02,4.3088000e+02
2025115,3.9166299e+03,3.8288000e+02,4.2054999e+02
2025116,3.9171699e+03,4.0306000e+02,4.2238998e+02
2025117,3.9164399e+03,3.5884000e+02,4.2044998e+02
2025118,3.7533398e+03,3.7784000e+02,4.5084998e+02
2025119,3.7498699e+03,3.9889999e+02,4.4784998e+02
2025120,3.8136099e+03,3.2528998e+02,4.9767999e+02
2025121,3.8601699e+03,3.6966000e+02,4.3960999e+02
2025122,3.4751499e+03,3.6397000e+02,4.0203000e+02
2025123,3.4775498e+03,3.8813000e+02,3.9900998e+02
2025124,3.4798999e+03,4.1220999e+02,3.9697998e+02
2025125,3.4822600e+03,4.3623999e+02,3.9439999e+02
2025126,3.4599500e+03,3.6569000e+02,3.9935999e+02
2025127,3.4626799e+03,3.8775998e+02,3.9772998e+02
2025128,3.4655999e+03,4.0989999e+02,3.9300998e+02
2025129,3.4686399e+03,4.3191998e+02,3.9210999e+02
2025130,3.4449600e+03,3.6666000e+02,3.9784000e+02
2025131,3.4479099e+03,3.8728998e+02,3.9682999e+02
2025132,3.4513499e+03,4.0764999e+02,3.9104999e+02
2025133,3.4548599e+03,4.2794000e+02,3.9003998e+02
2025134,3.4300400e+03,3.6759000e+02,3.9750998e+02
2025135,3.4332000e+03,3.8688000e+02,3.9626999e+02
2025136,3.4370598e+03,4.0534000e+02,3.8945999e+02
2025137,3.4408899e+03,4.2434000e+02,3.8778000e+02
2025138,3.4151699e+03,3.6869000e+02,3.9732999e+02
2025139,3.4185100e+03,3.8669998e+02,3.9500998e+02
2025140,3.4226499e+03,4.0372998e+02,3.8906998e+02
2025141,3.4268699e+03,4.2109998e+02,3.8741998e+02
2025142,3.4003398e+03,3.7006000e+02,3.9726999e+02
2025143,3.4038398e+03,3.8682999e+02,3.9507999e+02
2025144,3.4080598e+03,4.0278000e+02,3.9000000e+02
2025145,3.4087500e+03,4.1759000e+02,3.8676999e+02
2025146,3.3855698e+03,3.7170999e+02,3.9734000e+02
2025147,3.3892300e+03,3.8729999e+02,3.9541998e+02
2025148,3.3936599e+03,4.0198999e+02,3.9072998e+02
2025149,3.3984700e+03,4.1582999e+02,3.8666000e+02
2025150,3.3708699e+03,3.7362000e+02,3.9850000e+02
2025151,3.3746899e+03,3.8813000e+02,3.9601999e+02
2025152,3.3792600e+03,4.0156000e+02,3.9126999e+02
2025153,3.3841299e+03,4.1389999e+02,3.8694998e+02
2025154,3.3697200e+03,4.1262000e+02,3.8753000e+02
2025155,3.3649199e+03,4.0175000e+02,3.9184000e+02
2025156,3.3602400e+03,3.8937000e+02,3.9673999e+02
2025157,3.3562400e+03,3.7585001e+02,3.9869998e+02
2025158,3.3552800e+03,4.1216000e+02,3.8835999e+02
2025159,3.3506099e+03,4.0257999e+02,3.9275998e+02
2025160,3.3458699e+03,3.9109000e+02,3.9748999e+02
2025161,3.3417100e+03,3.7841000e+02,3.9884000e+02
2025162,3.3408599e+03,4.1270999e+02,3.8939999e+02
2025163,3.3363699e+03,4.0373999e+02,3.9216998e+02
2025164,3.3315898e+03,3.9322000e+02,3.9813000e+02
2025165,3.3265498e+03,4.1444998e+02,3.9056000e+02
2025166,3.3272700e+03,3.8128000e+02,3.9887000e+02
2025167,3.3221399e+03,4.0619998e+02,3.9457999e+02
2025168,3.3124700e+03,4.1753998e+02,3.9172000e+02
2025169,3.3173799e+03,3.9581000e+02,3.9853998e+02
2025170,3.3129099e+03,3.8445999e+02,3.9869000e+02
2025171,3.3078398e+03,4.0903998e+02,3.9339999e+02
2025172,3.2987100e+03,4.2213000e+02,3.9276999e+02
2025173,3.3032600e+03,3.9882999e+02,3.9856998e+02
2025174,3.2986799e+03,3.8797998e+02,3.9828998e+02
2025175,3.2942100e+03,4.1275998e+02,3.9403998e+02
2025176,3.2892600e+03,4.0203998e+02,3.9814999e+02
2025177,3.2846799e+03,3.9185001e+02,3.9763000e+02
2025178,3.2822300e+03,4.3032999e+02,3.9382999e+02
2025179,3.2806199e+03,4.1644000e+02,3.9528000e+02
2025180,3.2752200e+03,4.0467999e+02,3.9719998e+02
2025181,3.2712700e+03,3.9639999e+02,3.9685999e+02
2025182,3.2600500e+03,4.0385999e+02,3.9537000e+02
2025183,3.2673699e+03,4.1964999e+02,3.9482999e+02
2025184,3.2733298e+03,4.3582999e+02,3.9432999e+02
2025185,3.5020400e+03,3.6070999e+02,4.0687000e+02
2025186,3.5024700e+03,3.7994998e+02,4.0641998e+02
2025187,3.5028799e+03,3.9916998e+02,4.0544000e+02
2025188,3.4913799e+03,4.0569998e+02,3.9975000e+02
2025189,3.4900100e+03,3.8403000e+02,4.0423999e+02
2025190,3.4885898e+03,3.6232999e+02,4.0494998e+02
2025191,3.5154800e+03,3.5907999e+02,4.0881000e+02
2025192,3.5149399e+03,3.7585999e+02,4.0856998e+02
2025193,3.5143899e+03,3.9263998e+02,4.0807999e+02
2025194,3.2487000e+03,4.1460999e+02,3.9185001e+02
2025195,3.2579199e+03,4.3197000e+02,3.9395999e+02
2025196,3.2639900e+03,4.4425998e+02,3.9547000e+02
2026933,3.9416099e+03,-2.7266998e+02,5.9908997e+02
2026934,3.9127898e+03,-2.8347998e+02,5.9976996e+02
2026935,3.8839900e+03,-2.9432999e+02,6.0013000e+02
2026936,3.8558699e+03,-3.0601999e+02,5.9439001e+02
2026937,3.8277200e+03,-3.1769998e+02,5.8969000e+02
2026938,3.9448899e+03,-2.9341000e+02,5.9883002e+02
2026939,3.9168799e+03,-3.0413000e+02,6.0009998e+02
2026940,3.8892600e+03,-3.1491000e+02,6.0053998e+02
2026941,3.8621499e+03,-3.2682999e+02,5.9558997e+02
2026942,3.8350398e+03,-3.3875998e+02,5.9169000e+02
2026943,3.9481699e+03,-3.1413000e+02,5.9853998e+02
2026944,3.9211499e+03,-3.2473999e+02,6.0044000e+02
2026945,3.8945698e+03,-3.3554999e+02,6.0108997e+02
2026946,3.8684600e+03,-3.4769998e+02,5.9695996e+02
2026947,3.8423198e+03,-3.5981998e+02,5.9395001e+02
2026948,3.9514299e+03,-3.3487000e+02,5.9823999e+02
2026949,3.9191099e+03,-3.4785999e+02,6.0034998e+02
2026950,3.8791899e+03,-3.6626999e+02,5.9884998e+02
2026951,3.8496599e+03,-3.8092999e+02,5.9610999e+02
2026952,3.9015698e+03,-2.7557999e+02,4.8920999e+02
2026953,3.8807500e+03,-2.8435001e+02,4.8756000e+02
2026954,3.8599399e+03,-2.9313000e+02,4.8591998e+02
2026955,3.8389099e+03,-3.0153998e+02,4.8625000e+02
2026956,3.8178899e+03,-3.0994998e+02,4.8678998e+02
2026957,3.8200300e+03,-3.0784000e+02,5.1189999e+02
2026958,3.8440398e+03,-2.9926999e+02,5.1420996e+02
2026959,3.8680100e+03,-2.9063000e+02,5.1650000e+02
2026960,3.8890200e+03,-2.8048999e+02,5.1551996e+02
2026961,3.9103198e+03,-2.7025000e+02,5.1473999e+02
2026962,3.9197300e+03,-2.6585001e+02,5.4014001e+02
2026963,3.8968098e+03,-2.7700000e+02,5.4125000e+02
2026964,3.8737300e+03,-2.8819998e+02,5.4219000e+02
2026965,3.8480200e+03,-2.9744998e+02,5.3900000e+02
2026966,3.8222200e+03,-3.0675998e+02,5.3565997e+02
2026967,3.9290598e+03,-2.6397998e+02,5.6583997e+02
2026968,3.9035898e+03,-2.7597000e+02,5.6620996e+02
2026969,3.8780398e+03,-2.8782999e+02,5.6678998e+02
2026970,3.8506399e+03,-2.9785001e+02,5.6276996e+02
2026971,3.8233499e+03,-3.0794000e+02,5.5870996e+02
2026972,3.9383999e+03,-2.6564999e+02,5.9160999e+02
2026973,3.9100698e+03,-2.7769998e+02,5.9279999e+02
2026974,3.8817200e+03,-2.8967999e+02,5.9383997e+02
2026975,3.8533899e+03,-3.0037000e+02,5.8816998e+02
2026976,3.8250498e+03,-3.1106000e+02,5.8251996e+02
2026977,4.0258499e+03,-2.4501999e+02,4.3328000e+02
2026978,4.0003198e+03,-2.4639000e+02,4.4679999e+02
2026979,3.9748298e+03,-2.4787000e+02,4.6028000e+02
2026980,3.9493198e+03,-2.4928999e+02,4.7378000e+02
2026981,3.9251399e+03,-2.6016998e+02,4.8260999e+02
2026982,3.9330300e+03,-2.5698999e+02,5.1098999e+02
2026983,3.9539399e+03,-2.4587000e+02,5.0809998e+02
2026984,3.9786099e+03,-2.4367999e+02,4.9648999e+02
2026985,4.0082700e+03,-2.4312000e+02,4.7976999e+02
2026986,4.0373298e+03,-2.4262000e+02,4.6192999e+02
2026987,3.9443198e+03,-2.5561000e+02,5.3640997e+02
2026988,3.9669299e+03,-2.4642000e+02,5.3320001e+02
2026989,3.9879199e+03,-2.4317999e+02,5.2389996e+02
2026990,4.0137800e+03,-2.4284999e+02,5.0819000e+02
2026991,4.0393999e+03,-2.4253000e+02,4.9291998e+02
2026992,4.0410200e+03,-2.4251999e+02,5.2401996e+02
2026993,4.0192500e+03,-2.4276999e+02,5.3878998e+02
2026994,3.9981299e+03,-2.4315999e+02,5.5166998e+02
2026995,3.9781099e+03,-2.4767999e+02,5.5769000e+02
2026996,3.9541699e+03,-2.5576999e+02,5.6145001e+02
2026997,4.0550598e+03,-2.4715999e+02,5.5056000e+02
2026998,4.0325698e+03,-2.4790999e+02,5.6220001e+02
2026999,4.0100898e+03,-2.4865999e+02,5.7382001e+02
2027000,3.9863398e+03,-2.5376999e+02,5.8039996e+02
2027001,3.9623699e+03,-2.5972000e+02,5.8598999e+02
2027002,4.0718098e+03,-2.4711000e+02,4.1441998e+02
2027003,4.0487600e+03,-2.4598999e+02,4.2384000e+02
2027004,4.0838298e+03,-2.4264000e+02,4.3989999e+02
2027005,4.0625000e+03,-2.4287000e+02,4.5384998e+02
2027006,4.0959800e+03,-2.4223000e+02,4.6584000e+02
2027007,4.0684600e+03,-2.4233000e+02,4.7453000e+02
2027008,4.1026797e+03,-2.4209999e+02,4.9360999e+02
2027009,4.0718699e+03,-2.4231999e+02,5.0870999e+02
2027010,4.1058301e+03,-2.5300999e+02,5.1964996e+02
2027011,4.0804299e+03,-2.5009000e+02,5.3509998e+02
2027012,4.1641201e+03,-3.1789999e+02,3.6631000e+02
2027013,4.1467500e+03,-3.0164999e+02,3.7382999e+02
2027014,4.1282197e+03,-2.8648999e+02,3.8054999e+02
2027015,4.1083599e+03,-2.7251999e+02,3.8625998e+02
2027016,4.0851199e+03,-2.6694998e+02,3.9162000e+02
2027017,4.0609700e+03,-2.6329001e+02,3.9637000e+02
2027018,4.1658999e+03,-3.1437000e+02,3.9314999e+02
2027019,4.1479600e+03,-2.9491998e+02,3.9975000e+02
2027020,4.1300698e+03,-2.7719998e+02,4.0581998e+02
2027021,4.1116597e+03,-2.6263998e+02,4.0678000e+02
2027022,4.0924800e+03,-2.5372000e+02,4.1084000e+02
2027023,4.1655000e+03,-3.1381000e+02,4.1788000e+02
2027024,4.1489297e+03,-2.9335999e+02,4.2210999e+02
2027025,4.1337300e+03,-2.7488000e+02,4.2863998e+02
2027026,4.1203198e+03,-2.5997000e+02,4.3453998e+02
2027027,4.1032197e+03,-2.4989000e+02,4.3822998e+02
2027028,4.1100200e+03,-2.4950999e+02,4.6372000e+02
2027029,4.1231099e+03,-2.6031000e+02,4.5942999e+02
2027030,4.1362900e+03,-2.7620999e+02,4.5320999e+02
2027031,4.1499897e+03,-2.9329999e+02,4.4610999e+02
2027032,4.1641299e+03,-3.1109000e+02,4.3862000e+02
2027033,4.1635498e+03,-3.0916000e+02,4.6495999e+02
2027034,4.1512197e+03,-2.9382001e+02,4.6906000e+02
2027035,4.1389297e+03,-2.7854999e+02,4.7538998e+02
2027036,4.1263398e+03,-2.6332001e+02,4.8237997e+02
2027037,4.1143599e+03,-2.5129999e+02,4.8853000e+02
2027038,4.1621699e+03,-3.1154999e+02,4.8691998e+02
2027039,4.1511997e+03,-2.9857001e+02,4.9182999e+02
2027040,4.1402798e+03,-2.8563000e+02,4.9694000e+02
2027041,4.1295801e+03,-2.7301999e+02,5.0325000e+02
2027042,4.1181597e+03,-2.6203000e+02,5.1072000e+02
2027043,4.2514800e+03,-3.3664999e+02,4.3544998e+02
2027044,4.2523701e+03,-3.3666998e+02,4.6053998e+02
2027045,4.2340601e+03,-3.3701999e+02,4.3006000e+02
2027046,4.2231699e+03,-3.3744998e+02,4.3375000e+02
2027047,4.2335200e+03,-3.3791998e+02,4.1876999e+02
2027048,4.2514097e+03,-3.3750000e+02,4.0617999e+02
2027049,4.2075698e+03,-3.3753998e+02,4.3700000e+02
2027050,4.2153599e+03,-3.3747998e+02,4.3537000e+02
2027051,4.2057998e+03,-3.3713998e+02,4.5969998e+02
2027052,4.2290898e+03,-3.3694998e+02,4.6012000e+02
2027053,4.1884097e+03,-3.3463000e+02,4.4059998e+02
2027054,4.1863501e+03,-3.3200000e+02,4.5778000e+02
2027055,4.1831099e+03,-3.3103000e+02,4.3851999e+02
2027056,4.1802100e+03,-3.2853000e+02,4.3388000e+02
2027057,4.2641401e+03,-3.3657001e+02,4.2429999e+02
2027058,4.2630000e+03,-3.3713998e+02,4.0989999e+02
2027059,4.3040601e+03,-3.3929999e+02,4.4144998e+02
2027060,4.2779199e+03,-3.3797998e+02,4.3726999e+02
2027061,4.2880698e+03,-3.3628000e+02,4.2634000e+02
2027062,4.2761099e+03,-3.3657001e+02,4.2531998e+02
